223	331
579	115
330	1217
209	24
392	783
815	471
1067	18
804	53
1304	1273
789	1093
1323	1143
320	614
649	524
992	369
307	266
295	966
890	358
1305	600
862	30
1254	783
846	845
966	761
78	70
816	1231
587	850
508	1200
1082	420
1085	983
1305	986
202	370
967	1256
561	833
136	281
45	279
472	761
790	396
455	34
596	647
1092	734
989	987
356	140
771	1322
1094	106
225	331
857	13
2	173
568	850
768	121
1174	480
1176	998
503	195
790	782
1011	638
1031	845
897	881
88	1157
703	341
1133	1157
1038	102
69	240
1115	322
944	440
1285	882
496	313
570	1016
1106	93
1261	116
654	341
91	1167
298	148
989	1085
924	610
220	265
1057	731
651	43
1274	1254
1021	808
885	884
1159	104
51	47
113	404
760	1118
424	0
94	1028
1133	231
1221	1247
238	404
596	637
1217	1213
618	396
611	271
814	42
820	1168
282	181
1044	275
621	321
1261	767
57	1002
48	279
1029	115
1323	184
793	104
1100	404
1169	800
1111	450
344	686
386	1177
143	287
1211	128
1236	975
1307	361
774	535
232	72
1013	637
317	296
569	660
314	370
1279	527
979	1318
985	1249
1219	104
473	134
197	1282
756	1017
425	243
719	46
556	434
853	275
176	33
1194	196
558	623
1199	1214
98	113
171	1266
205	850
897	583
60	266
823	783
827	933
642	887
257	1045
736	1159
32	963
305	155
688	185
408	805
721	133
617	570
461	402
772	1118
640	782
616	196
907	488
196	104
159	631
503	404
566	869
247	1238
84	457
1141	691
16	173
847	330
293	301
596	1013
418	747
426	422
567	461
777	536
1032	497
169	945
198	414
1123	535
10	363
53	361
74	1058
374	1170
1095	701
1296	691
1258	170
382	536
203	1059
727	1065
1261	590
833	817
702	483
1250	431
1197	196
755	754
944	361
939	431
444	1126
774	623
688	440
555	176
978	767
839	1283
748	607
344	895
706	610
1131	228
775	1118
182	195
1309	1168
1078	747
175	830
145	1216
556	787
2	1167
58	1068
800	1147
1190	170
1087	157
804	363
1087	422
1284	1116
682	373
67	106
1087	13
838	886
80	304
835	737
543	71
205	1324
676	1238
100	1042
703	926
1317	331
780	392
425	1247
115	118
544	1198
834	1037
1169	1107
1208	195
1245	837
1023	644
618	595
262	402
607	994
598	271
432	59
654	926
1048	328
821	545
268	1119
1206	127
278	266
597	657
700	404
1164	1033
421	431
37	176
1071	1070
683	845
1092	635
1011	647
881	717
816	471
5	1275
291	357
208	817
4	1167
560	402
1200	842
1246	55
950	1045
592	1108
1081	253
1112	469
1137	642
899	850
1317	609
239	166
315	799
469	857
1254	818
1131	1242
1023	1151
587	849
1062	1142
8	10
461	215
456	923
58	1179
921	465
424	333
515	371
925	355
613	614
548	633
866	1059
1215	1213
605	1024
967	882
455	33
515	1130
628	104
1236	369
371	70
186	811
335	525
1154	299
1161	195
770	1127
739	731
583	892
508	44
864	762
568	849
329	1241
858	422
57	553
1044	320
591	981
830	1263
214	994
858	13
686	1249
947	387
1262	362
177	963
284	43
230	72
1011	637
1209	127
1207	283
890	347
453	229
789	1118
1291	53
235	1089
303	815
786	554
695	27
1309	1089
1193	240
760	538
1117	775
750	1247
815	473
797	1099
546	434
1306	976
295	294
1056	1030
1029	1076
41	1201
796	316
890	1263
900	782
816	294
201	781
406	130
510	633
518	79
949	674
585	892
494	1033
541	211
90	46
1123	158
916	762
996	1020
1039	195
189	662
1095	504
1056	104
311	773
985	983
1229	440
562	800
8	363
445	1118
350	1146
1196	1166
437	131
596	1287
852	81
19	1275
758	37
1307	1299
1214	842
1225	1229
506	81
540	1126
348	547
449	450
884	707
568	587
664	1198
177	436
924	334
715	1014
996	359
478	1187
439	33
1259	440
534	679
886	981
132	141
232	228
963	1201
864	850
567	892
22	9
575	567
1053	228
14	5
1262	185
1272	644
342	1268
206	849
939	620
205	741
42	863
384	892
1202	176
1175	567
1325	920
462	402
773	1118
832	1167
831	156
1055	13
1155	625
1270	612
477	710
548	1228
722	1152
206	970
915	1287
712	55
66	438
200	667
242	26
313	315
815	296
17	173
485	1181
14	18
108	965
1317	808
398	767
1150	780
792	1072
1075	637
1112	259
1217	1215
394	653
534	813
1296	870
45	127
721	410
1095	700
202	1242
205	610
1021	1016
949	353
1326	1014
428	767
131	135
499	153
604	355
758	413
101	1046
1236	977
815	1212
1276	375
540	1093
243	83
276	266
955	963
1047	1046
605	850
1258	1229
499	948
863	965
1039	404
393	787
840	869
961	979
546	800
508	279
558	625
774	1152
1294	550
13	422
919	115
187	983
904	1118
1099	948
1141	536
650	713
511	405
1117	1118
3	1167
1136	988
995	1012
810	1232
1265	464
65	1227
190	355
907	490
412	139
1326	968
1088	422
577	1109
1106	327
594	524
806	35
756	214
265	205
1131	240
807	524
1276	1268
116	118
73	1059
85	130
687	464
1206	126
710	713
941	1283
311	1116
771	234
487	1049
949	994
812	351
183	823
51	29
784	783
1316	1318
314	1242
129	708
446	680
1291	363
724	624
259	36
855	61
829	826
257	1158
1176	116
1183	1058
26	1225
446	536
112	102
62	281
1012	767
210	933
591	1268
466	450
8	804
521	157
45	48
131	1283
1310	88
111	667
844	438
521	422
1316	922
85	614
300	1213
570	808
594	527
496	370
1209	126
698	850
1047	100
1296	166
593	689
891	1249
19	8
17	1167
690	850
383	321
1291	173
448	679
156	13
448	450
1061	1059
368	427
451	870
712	725
769	213
1186	7
902	248
985	920
125	965
50	1200
1057	271
847	1215
303	297
1092	637
806	280
509	173
664	196
147	49
1027	773
909	1046
397	871
1302	977
1072	106
1188	726
55	725
1205	141
68	286
1280	549
913	118
451	438
109	854
1072	227
445	623
996	417
1041	797
966	474
886	1268
1261	428
147	965
522	1028
335	527
989	988
1171	1028
1154	301
631	117
1297	466
1155	382
1050	100
132	140
99	1046
1176	590
397	331
549	608
631	647
1291	19
1236	986
20	1167
460	536
753	752
606	590
809	275
874	404
230	1242
385	850
167	548
762	428
106	123
1081	968
954	369
1245	24
1027	1113
280	281
723	213
1038	1042
1080	630
1305	977
506	852
463	402
841	842
37	410
802	213
493	281
303	300
295	296
255	1163
14	17
697	196
740	566
816	296
851	928
1091	760
846	404
15	18
242	1229
703	355
1324	968
1172	425
186	659
654	764
745	357
881	892
235	780
757	447
1312	440
1056	1045
1305	846
366	747
988	910
434	1147
989	991
6	440
873	1045
998	551
1212	474
53	1275
676	271
558	624
1199	1215
668	1170
1141	450
500	948
631	1288
326	503
1236	953
1246	243
113	1033
902	290
627	1254
254	892
1199	842
726	213
907	1042
53	1167
416	661
89	266
898	850
1128	229
1044	266
602	973
1210	1201
1307	725
345	902
520	754
1027	1116
1094	123
406	652
877	1177
399	1287
175	347
727	1089
18	363
582	850
1297	158
901	981
1080	983
1240	1121
1245	233
540	1118
853	266
128	127
298	1212
807	1318
228	70
642	1287
384	583
400	33
423	425
757	450
20	306
1309	783
796	1201
400	1201
1265	1271
785	783
1184	1017
777	550
1304	704
376	1109
703	1238
762	1324
476	967
1202	842
1265	224
51	149
545	392
719	279
724	623
1121	359
270	44
430	33
500	506
650	185
732	892
534	1322
430	1201
1171	710
84	713
463	215
961	608
1106	846
1265	1248
701	123
53	725
727	32
567	717
93	123
497	738
179	837
642	747
297	304
88	310
380	976
1202	410
966	1216
233	1222
680	450
918	767
714	1266
150	141
622	625
495	404
341	1249
681	680
749	320
263	692
672	482
1184	1151
329	228
961	850
710	185
523	767
796	1191
149	1200
334	608
1	1185
776	166
742	402
1206	128
285	306
886	675
170	1259
808	118
1074	646
112	909
1111	1288
311	1118
891	381
307	181
934	608
90	103
578	1318
1252	625
505	1105
1114	166
979	121
596	994
120	885
1120	963
298	1300
888	348
382	625
42	148
793	196
267	266
317	761
617	119
1052	1130
596	850
818	783
872	525
755	614
826	903
19	20
88	794
1014	465
1270	391
334	706
1326	551
1048	1101
417	969
201	33
1219	196
12	17
982	369
603	601
85	266
515	228
932	925
1257	1247
137	133
1263	1290
544	1045
84	801
324	404
186	174
1202	413
713	185
289	266
159	602
639	910
510	1174
903	345
1294	87
1274	783
729	803
742	922
674	638
1209	128
313	516
5	363
468	1064
539	450
325	81
98	856
329	231
334	575
1184	974
1047	102
1134	70
1167	18
29	842
511	845
1003	553
518	512
1051	72
168	362
580	981
955	104
88	1193
528	525
436	33
19	10
76	135
448	681
579	118
1304	782
779	817
906	104
837	233
11	945
146	761
390	447
303	299
38	410
1314	1097
98	195
965	46
445	1322
1030	1158
961	1324
879	122
1067	1225
326	404
824	1089
96	536
285	286
397	464
1145	1144
91	12
556	1131
130	614
924	129
270	279
301	761
1172	725
903	829
327	404
1204	39
1111	980
437	1215
262	805
145	140
904	537
1218	962
523	171
491	1042
60	181
268	1113
565	662
24	1247
1050	102
593	1175
1261	551
76	799
936	611
1214	964
92	106
132	142
406	36
432	174
752	530
411	1283
806	272
923	528
385	587
753	754
565	554
273	266
563	859
622	536
352	675
617	606
510	480
8	4
414	134
179	725
1270	204
831	422
259	754
1324	849
1067	24
388	81
831	13
187	994
1123	450
974	470
486	1061
893	253
788	725
814	863
14	19
19	363
655	610
24	478
631	1156
605	1018
304	761
1071	668
927	660
80	229
970	850
2	804
707	885
1076	868
1150	817
796	176
1240	976
756	634
750	1228
444	776
640	193
1173	693
394	546
943	725
154	156
98	404
835	554
903	1326
240	79
1079	994
485	292
284	1205
684	92
825	1263
26	6
744	780
1317	1316
1320	833
235	1168
781	784
825	890
672	1142
779	859
1091	1125
686	402
232	1135
1169	1310
916	864
836	755
407	578
219	527
306	266
1055	1064
763	398
947	973
517	77
1134	799
534	166
1121	600
622	624
1003	644
681	450
150	176
961	1029
520	612
293	304
243	712
815	300
126	47
1181	623
1111	973
262	1256
341	237
290	829
59	933
89	281
152	1124
36	275
613	287
1298	1293
469	422
944	423
521	469
139	138
259	469
469	13
781	545
1196	1281
14	1275
463	384
821	208
867	553
1298	1185
873	1158
920	973
1076	583
526	525
416	653
1071	1142
198	839
949	887
1115	1185
298	288
745	977
724	625
84	185
762	917
1189	87
1146	125
78	370
1008	420
982	368
159	889
1075	1233
1261	606
76	854
274	281
232	464
262	572
869	118
112	1042
322	623
822	1089
29	141
888	1263
902	115
217	686
912	79
987	976
126	1205
433	310
468	942
138	133
888	890
939	447
408	402
980	973
31	415
999	986
599	607
325	404
903	115
401	1037
580	1268
1230	101
1057	933
822	392
441	1109
1274	818
787	434
877	1002
812	1281
1081	1326
201	310
434	661
1090	737
665	673
198	1058
1189	450
848	157
334	610
594	649
848	831
444	1119
824	208
595	1288
326	1100
230	229
290	1326
807	649
366	418
1083	553
597	925
329	616
295	474
925	381
780	817
231	229
995	970
618	1020
1300	294
1063	467
201	817
297	296
476	527
1153	626
771	1118
264	527
863	1201
878	686
506	1043
532	1181
774	1123
1182	1183
234	212
515	374
111	370
769	227
17	363
364	321
786	459
914	465
1001	1287
1204	38
15	173
639	117
328	404
478	837
891	252
109	482
506	1164
942	154
1275	363
1261	465
599	983
651	127
1140	404
273	1227
364	442
460	1319
1181	292
1082	1109
808	869
809	276
936	237
9	1275
604	172
801	457
111	1142
444	448
1064	13
595	846
178	823
726	1186
570	115
374	240
615	266
1037	404
440	185
749	266
1133	1195
548	1179
950	256
590	767
1085	975
975	694
1009	607
1304	375
57	389
1172	750
457	1262
860	1158
1225	725
1029	850
1176	869
337	708
985	1009
130	266
692	527
1081	717
15	19
34	1201
886	657
178	1065
333	710
631	553
202	110
723	227
1085	988
805	525
203	865
433	653
41	49
586	895
891	219
1196	675
733	685
125	128
1010	1079
1081	465
688	1028
214	1288
437	134
85	320
1265	402
500	684
1055	857
12	1275
126	128
285	530
918	968
1311	783
769	845
90	965
1294	321
1055	942
221	896
539	1322
298	176
206	767
237	1249
1306	969
1207	289
48	150
388	106
967	456
569	675
621	722
41	147
815	816
460	625
249	850
474	294
753	612
481	153
819	823
243	361
274	614
703	611
937	549
325	845
570	118
179	233
810	1268
921	690
776	1126
272	281
1082	644
175	348
745	1287
514	79
612	614
575	583
726	227
128	43
949	644
325	328
971	1077
1012	849
80	231
974	1002
1181	1152
819	1065
1290	830
900	644
617	850
1191	33
1218	1219
1170	1142
209	238
180	440
852	195
132	134
1191	1201
560	1255
484	442
921	968
907	1033
989	694
314	110
1169	661
905	1109
317	301
147	1201
1182	865
769	1221
714	122
423	1221
15	1167
531	266
163	1002
996	1003
934	799
1221	712
506	846
822	823
919	118
487	195
493	275
1083	1272
771	777
1073	670
949	634
866	865
159	1009
220	610
9	18
26	479
335	331
371	370
1261	762
77	72
730	717
1243	70
522	688
984	633
1235	215
1317	922
996	607
57	359
560	571
1105	105
487	846
520	614
639	980
562	1254
295	761
405	404
400	1192
508	151
661	1147
823	392
821	727
593	869
152	1126
1265	215
925	704
576	636
309	292
804	5
1176	551
499	797
1084	404
212	1298
752	754
1267	525
406	754
309	184
698	899
1052	228
526	527
1269	571
939	845
20	804
900	359
1035	404
954	1233
9	8
1240	693
76	964
1072	1225
1087	1088
41	863
439	415
1044	754
1114	1227
923	464
906	1198
1095	948
814	148
65	438
1001	648
322	625
720	140
992	419
111	670
528	464
683	1161
714	331
628	1045
908	196
746	134
98	327
149	409
592	341
985	910
37	842
142	141
1136	1079
346	694
487	404
1278	525
721	720
1085	359
1244	123
672	77
760	1093
1120	316
257	1030
617	290
1003	734
1289	1177
316	33
293	1212
152	1093
786	556
248	1326
94	185
316	1201
433	554
1123	772
225	525
1114	1181
324	238
330	318
1090	1089
1310	189
491	909
739	782
744	1089
592	174
257	104
1134	228
599	887
175	825
859	783
17	1291
24	18
304	301
1135	229
475	299
14	53
5	4
997	115
703	391
8	15
1073	110
425	712
1189	321
695	981
451	212
593	970
94	54
627	783
804	479
60	61
1094	843
125	1210
911	987
488	1033
1204	40
812	190
434	653
6	1258
786	546
942	156
68	266
579	253
987	981
159	161
1162	1098
504	195
879	221
165	994
1095	519
1050	1042
170	26
302	474
1227	266
476	892
1304	1303
1280	686
480	633
699	1049
1127	1118
147	1210
540	1321
1326	918
437	411
589	396
1134	1242
791	1168
1289	1036
916	116
1139	948
1322	166
1324	850
665	799
37	413
703	237
1304	377
390	680
53	12
1306	981
488	843
716	850
461	331
493	320
1191	176
510	638
624	623
1145	883
832	14
794	662
1236	629
187	887
554	1089
898	899
781	1217
269	282
486	1183
1101	404
916	767
1222	56
793	962
620	625
347	1290
1192	33
771	534
1011	632
1314	404
133	134
206	118
167	1179
605	767
154	831
1192	1201
1263	358
528	892
236	226
673	1130
468	469
949	427
446	450
595	164
604	658
891	571
93	856
1137	977
1265	525
1250	625
393	1090
119	850
1102	238
239	537
535	536
1083	633
278	614
1133	1128
488	1098
1125	1124
251	1271
493	130
168	333
122	1269
753	614
1162	404
188	842
129	527
82	266
48	44
1133	1249
63	289
372	370
1260	832
143	281
944	712
1122	1127
1144	886
893	221
758	176
840	740
1104	404
1286	1235
877	1036
623	625
712	1228
365	1004
1229	26
456	1271
373	370
662	1147
123	195
1210	49
996	89
1297	691
56	370
63	266
1320	1089
631	607
393	815
1021	118
992	994
1198	196
921	970
1207	281
1062	1058
64	266
423	55
1053	79
595	396
1087	858
750	944
1105	238
712	423
1084	969
1204	131
953	369
517	104
1236	694
335	850
821	1089
293	475
570	869
1187	837
178	1168
51	44
302	300
1062	1071
1168	1089
1206	1201
418	368
721	140
835	1065
902	826
772	1125
686	527
206	39
907	495
1285	218
592	340
841	141
952	274
316	176
180	23
1153	938
168	457
867	989
393	661
66	266
1169	653
589	981
1108	377
1299	94
1233	637
561	653
850	118
427	164
561	1147
479	440
374	912
1159	873
188	413
367	644
93	404
594	686
988	991
763	464
67	123
893	610
968	869
645	1002
616	72
618	756
1203	134
243	55
594	807
833	1089
1015	986
620	536
919	869
888	1290
1025	850
1155	322
582	689
752	612
1136	983
1078	633
15	53
1088	1055
1101	845
1008	159
68	1227
256	1198
1209	1201
114	705
1314	845
737	833
153	404
939	559
627	818
1184	735
191	516
1006	994
112	1046
621	1152
687	194
952	614
1101	328
399	959
1296	158
1121	980
253	118
60	855
71	1130
547	830
672	861
496	110
884	1009
282	266
883	226
217	402
268	776
1027	536
313	110
541	117
735	1151
497	1130
39	135
765	764
560	252
1082	1002
225	527
881	194
124	1118
57	161
50	1205
390	450
424	363
303	302
259	1055
324	1035
1105	846
475	301
1270	1179
218	608
424	713
38	40
822	1168
1273	21
297	300
636	632
158	450
844	289
510	938
5	91
1104	328
540	1189
1102	404
1196	182
203	866
914	878
1262	801
502	1162
944	83
9	363
426	157
222	470
972	968
1143	292
1240	639
665	667
1317	1267
1184	1003
1115	86
801	713
1195	78
499	491
844	266
1019	118
44	176
1055	858
1081	767
461	464
1321	1093
1080	887
452	680
282	89
1129	370
524	525
975	986
189	800
34	963
489	195
798	1030
918	717
1030	104
1187	725
357	1287
169	333
1107	1147
754	614
14	804
699	678
1163	404
1273	1179
1299	185
505	404
1193	512
1144	885
463	407
1120	33
59	174
1218	196
324	328
1120	1201
1063	667
646	644
1008	322
624	625
388	614
985	375
12	363
891	1234
594	224
1257	425
10	173
91	18
1056	1158
389	1109
335	872
546	189
1252	431
424	837
605	998
616	104
829	248
188	746
445	1125
1173	552
561	433
1090	554
65	266
1259	1229
993	850
279	46
1174	633
201	392
687	923
1018	385
1154	1212
1294	289
156	469
533	227
396	981
789	1321
22	16
14	12
188	1217
885	1145
1284	625
1133	1130
989	973
663	543
437	1283
588	549
772	1124
947	976
160	1005
840	850
23	362
804	173
985	1268
298	301
1084	981
121	525
1024	850
299	302
790	1177
1100	845
15	363
842	141
1291	4
146	145
25	1167
790	359
980	636
131	839
760	1127
233	478
857	156
908	616
788	1225
284	151
1006	630
665	71
486	514
1083	504
159	1288
562	1147
893	609
146	302
1136	632
188	39
481	255
416	800
559	620
383	623
30	90
1084	850
1	212
943	731
1045	104
454	1177
1052	1132
1013	646
1174	600
259	858
1032	516
1031	700
1173	375
819	817
522	185
547	358
1171	185
291	926
698	118
1146	128
63	281
413	134
10	9
14	1291
1026	477
790	349
1010	618
445	431
32	33
1190	1259
152	623
1007	994
545	783
690	118
32	1201
200	111
486	1142
380	981
785	392
618	660
733	610
714	1271
1	166
1217	430
1029	608
788	24
430	316
1184	1156
2	18
1211	127
651	284
834	1043
1064	831
617	291
154	1055
316	34
1021	869
1294	1293
1070	1170
35	280
558	321
1106	684
1276	192
1304	928
748	747
805	872
449	679
1319	1093
246	994
967	525
556	662
1128	70
714	610
918	1014
804	9
683	1031
1009	378
1171	440
1285	462
424	362
943	24
342	1232
1314	1099
864	899
996	1118
1085	638
1052	1135
752	614
1107	662
618	1288
149	135
1128	1130
406	614
762	249
925	1179
305	1322
561	79
125	43
494	843
347	830
264	121
622	620
421	450
645	981
497	854
736	196
352	1253
801	362
1011	1075
1246	712
1008	920
393	653
772	155
790	352
714	708
942	831
1153	377
1226	361
5	18
311	1113
1009	1006
1245	725
114	190
819	208
891	1279
978	1018
939	538
671	229
452	679
645	994
452	450
41	965
989	920
874	1082
593	840
599	734
1122	775
685	923
889	164
154	469
613	754
1114	1185
891	1256
844	952
1038	1046
1114	776
96	155
879	1318
593	961
840	689
917	118
949	1233
950	1198
530	612
629	734
753	275
457	362
1092	644
1228	425
300	415
305	759
1230	843
184	1143
205	937
489	845
945	710
1317	1256
26	440
1018	551
401	503
622	322
665	512
151	965
645	454
989	380
1294	82
183	545
934	593
735	1287
1085	991
847	1199
234	447
1321	1118
1265	549
145	1192
224	253
972	970
669	932
270	140
421	538
48	176
1252	466
137	141
416	459
500	1096
90	29
456	1318
744	818
947	360
177	33
1310	183
425	55
286	614
1167	363
1076	919
382	322
579	1016
582	118
1325	985
900	958
147	46
1317	572
745	675
524	527
214	630
1033	404
860	104
467	667
1114	1152
